sura,aya,n_words,n_chars,zscore_n_words,zscore_n_chars,is_z_anomaly
53,41,4,37,-0.9141252676075634,-0.8613960139679947,0
53,42,4,32,-0.9141252676075634,-0.9262087372504401,0
53,43,4,32,-0.9141252676075634,-0.9262087372504401,0
53,44,4,30,-0.9141252676075634,-0.9521338265634183,0
53,45,6,50,-0.7092487161124238,-0.6928829334336368,0
53,46,4,25,-0.9141252676075634,-1.0169465498458636,0
53,47,4,37,-0.9141252676075634,-0.8613960139679947,0
53,48,4,32,-0.9141252676075634,-0.9262087372504401,0
53,49,4,30,-0.9141252676075634,-0.9521338265634183,0
53,50,4,35,-0.9141252676075634,-0.8873211032809729,0
53,51,3,25,-1.0165635433551332,-1.0169465498458636,0
53,52,9,64,-0.4019338888697143,-0.5114073082427898,0
53,53,3,25,-1.0165635433551332,-1.0169465498458636,0
53,54,3,22,-1.0165635433551332,-1.055834183815331,0
53,55,4,36,-0.9141252676075634,-0.8743585586244838,0
53,56,5,40,-0.8116869918599936,-0.8225083799985276,0
53,57,2,21,-1.1190018191027031,-1.0687967284718198,0
53,58,6,35,-0.7092487161124238,-0.8873211032809729,0
53,59,4,36,-0.9141252676075634,-0.8743585586244838,0
53,60,3,27,-1.0165635433551332,-0.9910214605328854,0
53,61,2,20,-1.1190018191027031,-1.081759273128309,0
53,62,5,32,-0.8116869918599936,-0.9262087372504401,0
54,1,9,75,-0.4019338888697143,-0.36881931702140996,0
54,2,7,64,-0.606810440364854,-0.5114073082427898,0
54,3,7,68,-0.606810440364854,-0.4595571296168335,0
54,4,7,53,-0.606810440364854,-0.6539952994641696,0
54,5,5,41,-0.8116869918599936,-0.8095458353420384,0
54,6,8,58,-0.5043721646172842,-0.5891825761817242,0
54,7,8,79,-0.5043721646172842,-0.3169691383954537,0
54,8,8,67,-0.5043721646172842,-0.47251967427332253,0
54,9,10,84,-0.2994956131221445,-0.25215641511300835,0
54,10,6,42,-0.7092487161124238,-0.7965832906855493,0
54,11,5,53,-0.8116869918599936,-0.6539952994641696,0
54,12,10,73,-0.2994956131221445,-0.3947444063343881,0
54,13,5,44,-0.8116869918599936,-0.7706582013725712,0
54,14,6,46,-0.7092487161124238,-0.744733112059593,0
54,15,6,50,-0.7092487161124238,-0.6928829334336368,0
54,16,4,29,-0.9141252676075634,-0.9650963712199073,0
54,17,7,60,-0.606810440364854,-0.5632574868687461,0
54,18,6,44,-0.7092487161124238,-0.7706582013725712,0
54,19,9,74,-0.4019338888697143,-0.38178186167789907,0
54,20,6,53,-0.7092487161124238,-0.6539952994641696,0
54,21,4,29,-0.9141252676075634,-0.9650963712199073,0
54,22,7,60,-0.606810440364854,-0.5632574868687461,0
54,23,4,27,-0.9141252676075634,-0.9910214605328854,0
54,24,10,87,-0.2994956131221445,-0.21326878114354111,0
54,25,9,63,-0.4019338888697143,-0.5243698528992788,0
54,26,5,44,-0.8116869918599936,-0.7706582013725712,0
54,27,9,69,-0.4019338888697143,-0.44659458496034443,0
54,28,8,71,-0.5043721646172842,-0.4206694956473663,0
54,29,4,41,-0.9141252676075634,-0.8095458353420384,0
54,30,4,29,-0.9141252676075634,-0.9650963712199073,0
54,31,8,79,-0.5043721646172842,-0.3169691383954537,0
54,32,7,60,-0.606810440364854,-0.5632574868687461,0
54,33,5,32,-0.8116869918599936,-0.9262087372504401,0
54,34,9,79,-0.4019338888697143,-0.3169691383954537,0
54,35,7,49,-0.606810440364854,-0.7058454780901259,0
54,36,6,53,-0.7092487161124238,-0.6539952994641696,0
54,37,9,80,-0.4019338888697143,-0.3040065937389646,0
54,38,5,47,-0.8116869918599936,-0.731770567403104,0
54,39,3,26,-1.0165635433551332,-1.0039840051893745,0
54,40,7,60,-0.606810440364854,-0.5632574868687461,0
54,41,5,38,-0.8116869918599936,-0.8484334693115057,0
54,42,7,74,-0.606810440364854,-0.38178186167789907,0
54,43,9,73,-0.4019338888697143,-0.3947444063343881,0
54,44,5,39,-0.8116869918599936,-0.8354709246550166,0
54,45,4,40,-0.9141252676075634,-0.8225083799985276,0
54,46,7,55,-0.606810440364854,-0.6280702101511915,0
54,47,5,40,-0.8116869918599936,-0.8225083799985276,0
54,48,9,64,-0.4019338888697143,-0.5114073082427898,0
54,49,5,38,-0.8116869918599936,-0.8484334693115057,0
54,50,7,52,-0.606810440364854,-0.6669578441206586,0
54,51,6,53,-0.7092487161124238,-0.6539952994641696,0
54,52,5,35,-0.8116869918599936,-0.8873211032809729,0
54,53,4,36,-0.9141252676075634,-0.8743585586244838,0
54,54,5,40,-0.8116869918599936,-0.8225083799985276,0
54,55,6,42,-0.7092487161124238,-0.7965832906855493,0
55,1,5,49,-0.8116869918599936,-0.7058454780901259,0
55,2,2,19,-1.1190018191027031,-1.094721817784798,0
55,3,2,18,-1.1190018191027031,-1.107684362441287,0
55,4,2,19,-1.1190018191027031,-1.094721817784798,0
55,5,4,32,-0.9141252676075634,-0.9262087372504401,0
55,6,5,33,-0.8116869918599936,-0.913246192593951,0
55,7,5,41,-0.8116869918599936,-0.8095458353420384,0
55,8,4,30,-0.9141252676075634,-0.9521338265634183,0
55,9,7,59,-0.606810440364854,-0.5762200315252352,0
55,10,4,31,-0.9141252676075634,-0.9391712819069291,0
55,11,6,45,-0.7092487161124238,-0.7576956567160822,0
55,12,6,36,-0.7092487161124238,-0.8743585586244838,0
55,13,4,40,-0.9141252676075634,-0.8225083799985276,0
55,14,6,45,-0.7092487161124238,-0.7576956567160822,0
55,15,6,41,-0.7092487161124238,-0.8095458353420384,0
55,16,4,40,-0.9141252676075634,-0.8225083799985276,0
55,17,4,42,-0.9141252676075634,-0.7965832906855493,0
55,18,4,40,-0.9141252676075634,-0.8225083799985276,0
55,19,3,32,-1.0165635433551332,-0.9262087372504401,0
55,20,4,35,-0.9141252676075634,-0.8873211032809729,0
55,21,4,40,-0.9141252676075634,-0.8225083799985276,0
55,22,5,42,-0.8116869918599936,-0.7965832906855493,0
55,23,4,40,-0.9141252676075634,-0.8225083799985276,0
55,24,7,57,-0.606810440364854,-0.6021451208382133,0
55,25,4,40,-0.9141252676075634,-0.8225083799985276,0
55,26,4,24,-0.9141252676075634,-1.0299090945023526,0
55,27,7,51,-0.606810440364854,-0.6799203887771477,0
55,28,4,40,-0.9141252676075634,-0.8225083799985276,0
55,29,11,69,-0.19705733737457468,-0.44659458496034443,0
55,30,4,40,-0.9141252676075634,-0.8225083799985276,0
55,31,4,35,-0.9141252676075634,-0.8873211032809729,0
55,32,4,40,-0.9141252676075634,-0.8225083799985276,0
55,33,19,142,0.6224488686059838,0.4996711749633579,0
55,34,4,40,-0.9141252676075634,-0.8225083799985276,0
55,35,8,65,-0.5043721646172842,-0.4984447635863007,0
55,36,4,40,-0.9141252676075634,-0.8225083799985276,0
55,37,7,57,-0.606810440364854,-0.6021451208382133,0
55,38,4,40,-0.9141252676075634,-0.8225083799985276,0
55,39,8,58,-0.5043721646172842,-0.5891825761817242,0
55,40,4,40,-0.9141252676075634,-0.8225083799985276,0
55,41,8,72,-0.5043721646172842,-0.40770695099087717,0
55,42,4,40,-0.9141252676075634,-0.8225083799985276,0
55,43,6,53,-0.7092487161124238,-0.6539952994641696,0
55,44,5,40,-0.8116869918599936,-0.8225083799985276,0
55,45,4,40,-0.9141252676075634,-0.8225083799985276,0
55,46,5,38,-0.8116869918599936,-0.8484334693115057,0
55,47,4,40,-0.9141252676075634,-0.8225083799985276,0
55,48,2,19,-1.1190018191027031,-1.094721817784798,0
55,49,4,40,-0.9141252676075634,-0.8225083799985276,0
55,50,3,28,-1.0165635433551332,-0.9780589158763964,0
55,51,4,40,-0.9141252676075634,-0.8225083799985276,0
55,52,5,36,-0.8116869918599936,-0.8743585586244838,0
55,53,4,40,-0.9141252676075634,-0.8225083799985276,0
55,54,9,84,-0.4019338888697143,-0.25215641511300835,0
55,55,4,40,-0.9141252676075634,-0.8225083799985276,0
55,56,9,74,-0.4019338888697143,-0.38178186167789907,0
55,57,4,40,-0.9141252676075634,-0.8225083799985276,0
55,58,4,37,-0.9141252676075634,-0.8613960139679947,0
55,59,4,40,-0.9141252676075634,-0.8225083799985276,0
55,60,5,44,-0.8116869918599936,-0.7706582013725712,0
55,61,4,40,-0.9141252676075634,-0.8225083799985276,0
55,62,3,25,-1.0165635433551332,-1.0169465498458636,0
55,63,4,40,-0.9141252676075634,-0.8225083799985276,0
55,64,1,16,-1.2214400948502728,-1.1336094517542652,0
55,65,4,40,-0.9141252676075634,-0.8225083799985276,0
55,66,3,30,-1.0165635433551332,-0.9521338265634183,0
55,67,4,40,-0.9141252676075634,-0.8225083799985276,0
55,68,4,39,-0.9141252676075634,-0.8354709246550166,0
55,69,4,40,-0.9141252676075634,-0.8225083799985276,0
55,70,3,25,-1.0165635433551332,-1.0169465498458636,0
55,71,4,40,-0.9141252676075634,-0.8225083799985276,0
55,72,4,33,-0.9141252676075634,-0.913246192593951,0
55,73,4,40,-0.9141252676075634,-0.8225083799985276,0
55,74,6,46,-0.7092487161124238,-0.744733112059593,0
55,75,4,40,-0.9141252676075634,-0.8225083799985276,0
55,76,6,55,-0.7092487161124238,-0.6280702101511915,0
55,77,4,40,-0.9141252676075634,-0.8225083799985276,0
55,78,7,50,-0.606810440364854,-0.6928829334336368,0
56,1,7,61,-0.606810440364854,-0.5502949422122569,0
56,2,3,28,-1.0165635433551332,-0.9780589158763964,0
56,3,2,20,-1.1190018191027031,-1.081759273128309,0
56,4,4,28,-0.9141252676075634,-0.9780589158763964,0
56,5,3,26,-1.0165635433551332,-1.0039840051893745,0
56,6,3,30,-1.0165635433551332,-0.9521338265634183,0
56,7,3,31,-1.0165635433551332,-0.9391712819069291,0
56,8,5,52,-0.8116869918599936,-0.6669578441206586,0
56,9,5,54,-0.8116869918599936,-0.6410327548076805,0
56,10,3,30,-1.0165635433551332,-0.9521338265634183,0
56,11,2,28,-1.1190018191027031,-0.9780589158763964,0
56,12,3,22,-1.0165635433551332,-1.055834183815331,0
56,13,3,26,-1.0165635433551332,-1.0039840051893745,0
56,14,3,29,-1.0165635433551332,-0.9650963712199073,0
56,15,3,26,-1.0165635433551332,-1.0039840051893745,0
56,16,3,38,-1.0165635433551332,-0.8484334693115057,0
56,17,4,40,-0.9141252676075634,-0.8225083799985276,0
56,18,5,46,-0.8116869918599936,-0.744733112059593,0
56,19,5,38,-0.8116869918599936,-0.8484334693115057,0
56,20,3,34,-1.0165635433551332,-0.900283647937462,0
56,21,4,33,-0.9141252676075634,-0.913246192593951,0
56,22,2,13,-1.1190018191027031,-1.1724970857237325,0
56,23,3,35,-1.0165635433551332,-0.8873211032809729,0
56,24,4,33,-0.9141252676075634,-0.913246192593951,0
56,25,6,43,-0.7092487161124238,-0.7836207460290603,0
56,26,4,33,-0.9141252676075634,-0.913246192593951,0
56,27,5,46,-0.8116869918599936,-0.744733112059593,0
56,28,3,21,-1.0165635433551332,-1.0687967284718198,0
56,29,2,19,-1.1190018191027031,-1.094721817784798,0
56,30,2,19,-1.1190018191027031,-1.094721817784798,0
56,31,2,20,-1.1190018191027031,-1.081759273128309,0
56,32,2,23,-1.1190018191027031,-1.0428716391588417,0
56,33,4,33,-0.9141252676075634,-0.913246192593951,0
56,34,2,21,-1.1190018191027031,-1.0687967284718198,0
56,35,3,33,-1.0165635433551332,-0.913246192593951,0
56,36,2,27,-1.1190018191027031,-0.9910214605328854,0
56,37,2,18,-1.1190018191027031,-1.107684362441287,0
56,38,2,23,-1.1190018191027031,-1.0428716391588417,0
56,39,3,26,-1.0165635433551332,-1.0039840051893745,0
56,40,3,29,-1.0165635433551332,-0.9650963712199073,0
56,41,5,46,-0.8116869918599936,-0.744733112059593,0
56,42,3,21,-1.0165635433551332,-1.0687967284718198,0
56,43,3,22,-1.0165635433551332,-1.055834183815331,0
56,44,4,24,-0.9141252676075634,-1.0299090945023526,0
56,45,5,41,-0.8116869918599936,-0.8095458353420384,0
56,46,5,43,-0.8116869918599936,-0.7836207460290603,0
56,47,9,84,-0.4019338888697143,-0.25215641511300835,0
56,48,2,29,-1.1190018191027031,-0.9650963712199073,0
56,49,5,38,-0.8116869918599936,-0.8484334693115057,0
56,50,5,47,-0.8116869918599936,-0.731770567403104,0
56,51,5,50,-0.8116869918599936,-0.6928829334336368,0
56,52,5,36,-0.8116869918599936,-0.8743585586244838,0
56,53,3,30,-1.0165635433551332,-0.9521338265634183,0
56,54,4,35,-0.9141252676075634,-0.8873211032809729,0
56,55,3,27,-1.0165635433551332,-0.9910214605328854,0
56,56,4,31,-0.9141252676075634,-0.9391712819069291,0
56,57,4,41,-0.9141252676075634,-0.8095458353420384,0
56,58,3,26,-1.0165635433551332,-1.0039840051893745,0
56,59,5,48,-0.8116869918599936,-0.7188080227466149,0
56,60,7,60,-0.606810440364854,-0.5632574868687461,0
56,61,9,67,-0.4019338888697143,-0.47251967427332253,0
56,62,6,60,-0.7092487161124238,-0.5632574868687461,0
56,63,3,28,-1.0165635433551332,-0.9780589158763964,0
56,64,5,47,-0.8116869918599936,-0.731770567403104,0
56,65,6,58,-0.7092487161124238,-0.5891825761817242,0
56,66,2,19,-1.1190018191027031,-1.094721817784798,0
56,67,3,22,-1.0165635433551332,-1.055834183815331,0
56,68,4,41,-0.9141252676075634,-0.8095458353420384,0
56,69,7,59,-0.606810440364854,-0.5762200315252352,0
56,70,6,53,-0.7092487161124238,-0.6539952994641696,0
56,71,4,37,-0.9141252676075634,-0.8613960139679947,0
56,72,6,56,-0.7092487161124238,-0.6151076654947023,0
56,73,5,56,-0.8116869918599936,-0.6151076654947023,0
56,74,5,33,-0.8116869918599936,-0.913246192593951,0
56,75,4,36,-0.9141252676075634,-0.8743585586244838,0
56,76,5,42,-0.8116869918599936,-0.7965832906855493,0
56,77,3,28,-1.0165635433551332,-0.9780589158763964,0
56,78,3,23,-1.0165635433551332,-1.0428716391588417,0
56,79,4,36,-0.9141252676075634,-0.8743585586244838,0
56,80,4,33,-0.9141252676075634,-0.913246192593951,0
56,81,4,41,-0.9141252676075634,-0.8095458353420384,0
56,82,4,44,-0.9141252676075634,-0.7706582013725712,0
56,83,4,35,-0.9141252676075634,-0.8873211032809729,0
56,84,3,29,-1.0165635433551332,-0.9650963712199073,0
56,85,7,55,-0.606810440364854,-0.6280702101511915,0
56,86,5,36,-0.8116869918599936,-0.8743585586244838,0
56,87,4,36,-0.9141252676075634,-0.8743585586244838,0
56,88,5,36,-0.8116869918599936,-0.8743585586244838,0
56,89,4,38,-0.9141252676075634,-0.8484334693115057,0
56,90,6,41,-0.7092487161124238,-0.8095458353420384,0
56,91,5,40,-0.8116869918599936,-0.8225083799985276,0
56,92,6,49,-0.7092487161124238,-0.7058454780901259,0
56,93,3,22,-1.0165635433551332,-1.055834183815331,0
56,94,2,19,-1.1190018191027031,-1.094721817784798,0
56,95,5,33,-0.8116869918599936,-0.913246192593951,0
56,96,5,33,-0.8116869918599936,-0.913246192593951,0
57,1,14,108,0.11025748986813477,0.058944656642729416,0
57,2,12,85,-0.09461906162700487,-0.23919387045651924,0
57,3,12,79,-0.09461906162700487,-0.3169691383954537,0
57,4,38,250,2.5687761078098106,1.8996259978641776,0
57,5,9,70,-0.4019338888697143,-0.4336320403038553,0
57,6,12,90,-0.09461906162700487,-0.17438114717407388,0
57,7,17,141,0.41757231711084425,0.4867086303068688,0
57,8,17,128,0.41757231711084425,0.31819554977251086,0
57,9,17,143,0.41757231711084425,0.5126337196198469,0
57,10,39,291,2.67121438355738,2.4310903287802295,0
57,11,12,87,-0.09461906162700487,-0.21326878114354111,0
57,12,23,203,1.0322019715962631,1.2903863990091913,0
57,13,29,246,1.646831626081682,1.8477758192382212,0
57,14,22,193,0.9297636958486933,1.1607609524443006,0
57,15,16,122,0.3151340413632744,0.24042028183357644,0
57,16,29,224,1.646831626081682,1.5625998367954619,0
57,17,13,108,0.00781921412056495,0.058944656642729416,0
57,18,13,114,0.00781921412056495,0.13671992458166385,0
57,19,24,212,1.134640247343833,1.407049300917593,0
57,20,40,353,2.77365265930495,3.234768097482552,1
57,21,28,212,1.5443933503341123,1.407049300917593,0
57,22,21,134,0.8273254201011235,0.3959708177114453,0
57,23,16,113,0.3151340413632744,0.12375737992517478,0
57,24,13,105,0.00781921412056495,0.0200570226732622,0
57,25,32,260,1.9541464533243915,2.029251444429068,0
57,26,15,145,0.21269576561570458,0.5385588089328252,0
57,27,39,366,2.67121438355738,3.40328117801691,1
57,28,22,187,0.9297636958486933,1.082985684505366,0
57,29,23,163,1.0322019715962631,0.7718846127496284,0
58,1,23,174,1.0322019715962631,0.9144726039710082,0
58,2,23,205,1.0322019715962631,1.3163114883221694,0
58,3,23,172,1.0322019715962631,0.8885475146580301,0
58,4,27,222,1.4419550745865424,1.5366747474824838,0
58,5,18,162,0.520010592858414,0.7589220680931393,0
58,6,16,125,0.3151340413632744,0.27930791580304365,0
58,7,47,312,3.4907205895379385,2.7033037665665,1
58,8,40,313,2.77365265930495,2.7162663112229892,0
58,9,24,201,1.134640247343833,1.2644613096962132,0
58,10,17,159,0.41757231711084425,0.7200344341236721,0
58,11,34,257,2.1590230048195314,1.990363810459601,0
58,12,22,187,0.9297636958486933,1.082985684505366,0
58,13,25,219,1.2370785230914028,1.4977871135130165,0
58,14,19,137,0.6224488686059838,0.43485845168091253,0
58,15,10,75,-0.2994956131221445,-0.36881931702140996,0
58,16,10,86,-0.2994956131221445,-0.22623132580003016,0
58,17,15,126,0.21269576561570458,0.2922704604595327,0
58,18,17,143,0.41757231711084425,0.5126337196198469,0
58,19,15,142,0.21269576561570458,0.4996711749633579,0
58,20,8,75,-0.5043721646172842,-0.36881931702140996,0
58,21,9,70,-0.4019338888697143,-0.4336320403038553,0
58,22,53,436,4.105350244023358,4.310659303971145,1
59,1,15,114,0.21269576561570458,0.13671992458166385,0
59,2,41,350,2.87609093505252,3.1958804635130846,1
59,3,14,113,0.11025748986813477,0.12375737992517478,0
59,4,12,100,-0.09461906162700487,-0.044755700609183165,0
59,5,13,112,0.00781921412056495,0.1107948352686857,0
59,6,26,184,1.3395167988389727,1.044098050535899,0
59,7,42,311,2.97852921080009,2.690341221910011,0
59,8,18,188,0.520010592858414,1.0959482291618552,0
59,9,33,255,2.0565847290719614,1.964438721146623,0
59,10,25,197,1.2370785230914028,1.2126111310702568,0
59,11,29,243,1.646831626081682,1.808888185268754,0
59,12,16,135,0.3151340413632744,0.40893336236793437,0
59,13,12,91,-0.09461906162700487,-0.1614186025175848,0
59,14,23,188,1.0322019715962631,1.0959482291618552,0
59,15,11,88,-0.19705733737457468,-0.20030623648705204,0
59,16,17,130,0.41757231711084425,0.344120639085489,0
59,17,10,96,-0.2994956131221445,-0.09660587923513946,0
59,18,18,142,0.520010592858414,0.4996711749633579,0
59,19,11,96,-0.19705733737457468,-0.09660587923513946,0
59,20,10,92,-0.2994956131221445,-0.14845605786109575,0
59,21,18,171,0.520010592858414,0.875584970001541,0
59,22,14,101,0.11025748986813477,-0.031793155952694094,0
59,23,19,165,0.6224488686059838,0.7978097020626066,0
59,24,18,146,0.520010592858414,0.5515213535893142,0
60,1,56,457,4.412665071266066,4.5828727417574155,1
60,2,14,130,0.11025748986813477,0.344120639085489,0
60,3,14,119,0.11025748986813477,0.2015326478641092,0
60,4,55,428,4.310226795518497,4.206958946719232,1
60,5,14,107,0.11025748986813477,0.045982111986240345,0
60,6,20,143,0.7248871443535537,0.5126337196198469,0
60,7,17,125,0.41757231711084425,0.27930791580304365,0
60,8,21,173,0.8273254201011235,0.9015100593145191,0
60,9,21,195,0.8273254201011235,1.1866860417572787,0
60,10,57,507,4.515103347013636,5.230999974581869,1
60,11,22,178,0.9297636958486933,0.9663227825969645,0
60,12,40,340,2.77365265930495,3.066255016948194,1
60,13,19,154,0.6224488686059838,0.6552217108412267,0
61,1,15,114,0.21269576561570458,0.13671992458166385,0
61,2,8,63,-0.5043721646172842,-0.5243698528992788,0
61,3,9,55,-0.4019338888697143,-0.6280702101511915,0
61,4,11,93,-0.19705733737457468,-0.13549351320460667,0
61,5,24,188,1.134640247343833,1.0959482291618552,0
61,6,32,253,1.9541464533243915,1.9385136318336447,0
61,7,17,127,0.41757231711084425,0.3052330051160218,0
61,8,12,101,-0.09461906162700487,-0.031793155952694094,0
61,9,15,116,0.21269576561570458,0.162645013894642,0
61,10,11,93,-0.19705733737457468,-0.13549351320460667,0
61,11,16,137,0.3151340413632744,0.43485845168091253,0
61,12,17,149,0.41757231711084425,0.5904089875587814,0
61,13,9,84,-0.4019338888697143,-0.25215641511300835,0
61,14,35,314,2.261461280567101,2.729228855879478,0
62,1,16,129,0.3151340413632744,0.33115809442899996,0
62,2,22,182,0.9297636958486933,1.0181729612229207,0
62,3,8,70,-0.5043721646172842,-0.4336320403038553,0
62,4,11,72,-0.19705733737457468,-0.40770695099087717,0
62,5,24,199,1.134640247343833,1.238536220383235,0
62,6,17,135,0.41757231711084425,0.40893336236793437,0
62,7,11,89,-0.19705733737457468,-0.18734369183056296,0
62,8,19,155,0.6224488686059838,0.6681842554977159,0
62,9,22,170,0.9297636958486933,0.862622425345052,0
62,10,18,130,0.520010592858414,0.344120639085489,0
62,11,22,166,0.9297636958486933,0.8107722467190956,0
63,1,23,192,1.0322019715962631,1.1477984077878114,0
63,2,12,99,-0.09461906162700487,-0.057718245265672236,0
63,3,11,87,-0.19705733737457468,-0.21326878114354111,0
63,4,23,213,1.0322019715962631,1.420011845574082,0
63,5,14,126,0.11025748986813477,0.2922704604595327,0
63,6,18,134,0.520010592858414,0.3959708177114453,0
63,7,21,169,0.8273254201011235,0.8496598806885628,0
63,8,17,175,0.41757231711084425,0.9274351486274973,0
63,9,17,148,0.41757231711084425,0.5774464429022923,0
63,10,21,167,0.8273254201011235,0.8237347913755847,0
63,11,12,82,-0.09461906162700487,-0.27808150442598645,0
64,1,21,150,0.8273254201011235,0.6033715322152705,0
64,2,12,89,-0.09461906162700487,-0.18734369183056296,0
64,3,11,95,-0.19705733737457468,-0.10956842389162852,0
64,4,16,113,0.3151340413632744,0.12375737992517478,0
64,5,13,101,0.00781921412056495,-0.031793155952694094,0
64,6,19,161,0.6224488686059838,0.7459595234366503,0
64,7,18,139,0.520010592858414,0.4607835409938907,0
64,8,13,96,0.00781921412056495,-0.09660587923513946,0
64,9,28,240,1.5443933503341123,1.770000551299287,0
64,10,12,115,-0.09461906162700487,0.14968246923815293,0
64,11,18,114,0.520010592858414,0.13671992458166385,0
64,12,11,107,-0.19705733737457468,0.045982111986240345,0
64,13,9,73,-0.4019338888697143,-0.3947444063343881,0
64,14,19,172,0.6224488686059838,0.8885475146580301,0
64,15,9,80,-0.4019338888697143,-0.3040065937389646,0
64,16,18,150,0.520010592858414,0.6033715322152705,0
64,17,13,94,0.00781921412056495,-0.1225309685481176,0
64,18,6,52,-0.7092487161124238,-0.6669578441206586,0
65,1,46,385,3.3882823137903686,3.649569526490202,1
65,2,32,260,1.9541464533243915,2.029251444429068,0
65,3,21,150,0.8273254201011235,0.6033715322152705,0
65,4,30,236,1.749269901829252,1.7181503726733305,0
65,5,14,113,0.11025748986813477,0.12375737992517478,0
65,6,32,297,1.9541464533243915,2.508865596719164,0
65,7,25,181,1.2370785230914028,1.0052104165664317,0
65,8,14,125,0.11025748986813477,0.27930791580304365,0
65,9,7,58,-0.606810440364854,-0.5891825761817242,0
65,10,17,138,0.41757231711084425,0.4478209963374016,0
65,11,35,298,2.261461280567101,2.521828141375653,0
65,12,25,193,1.2370785230914028,1.1607609524443006,0
66,1,19,151,0.6224488686059838,0.6163340768717596,0
66,2,12,95,-0.09461906162700487,-0.10956842389162852,0
66,3,29,231,1.646831626081682,1.6533376493908853,0
66,4,22,175,0.9297636958486933,0.9274351486274973,0
66,5,17,176,0.41757231711084425,0.9403976932839864,0
66,6,23,200,1.0322019715962631,1.251498765039724,0
66,7,11,96,-0.19705733737457468,-0.09660587923513946,0
66,8,47,379,3.4907205895379385,3.571794258551268,1
66,9,13,122,0.00781921412056495,0.24042028183357644,0
66,10,28,223,1.5443933503341123,1.5496372921389727,0
66,11,24,186,1.134640247343833,1.070023139848877,0
66,12,17,150,0.41757231711084425,0.6033715322152705,0
67,1,13,101,0.00781921412056495,-0.031793155952694094,0
67,2,12,101,-0.09461906162700487,-0.031793155952694094,0
67,3,19,127,0.6224488686059838,0.3052330051160218,0
67,4,10,81,-0.2994956131221445,-0.29104404908247555,0
67,5,12,128,-0.09461906162700487,0.31819554977251086,0
67,6,7,67,-0.606810440364854,-0.47251967427332253,0
67,7,8,57,-0.5043721646172842,-0.6021451208382133,0
67,8,13,106,0.00781921412056495,0.033019567329751275,0
67,9,18,119,0.520010592858414,0.2015326478641092,0
67,10,11,73,-0.19705733737457468,-0.3947444063343881,0
67,11,6,59,-0.7092487161124238,-0.5762200315252352,0
67,12,10,77,-0.2994956131221445,-0.3428942277084318,0
67,13,9,76,-0.4019338888697143,-0.3558567723649209,0
67,14,7,49,-0.606810440364854,-0.7058454780901259,0
67,15,15,109,0.21269576561570458,0.07190720129921849,0
67,16,11,72,-0.19705733737457468,-0.40770695099087717,0
67,17,12,89,-0.09461906162700487,-0.18734369183056296,0
67,18,8,57,-0.5043721646172842,-0.6021451208382133,0
67,19,15,131,0.21269576561570458,0.35708318374197806,0
67,20,15,105,0.21269576561570458,0.0200570226732622,0
67,21,12,87,-0.09461906162700487,-0.21326878114354111,0
67,22,12,95,-0.09461906162700487,-0.10956842389162852,0
67,23,14,106,0.11025748986813477,0.033019567329751275,0
67,24,8,58,-0.5043721646172842,-0.5891825761817242,0
67,25,7,55,-0.606810440364854,-0.6280702101511915,0
67,26,9,67,-0.4019338888697143,-0.47251967427332253,0
67,27,13,101,0.00781921412056495,-0.031793155952694094,0
67,28,15,109,0.21269576561570458,0.07190720129921849,0
67,29,13,102,0.00781921412056495,-0.01883061129620502,0
67,30,10,79,-0.2994956131221445,-0.3169691383954537,0
68,1,9,66,-0.4019338888697143,-0.48548221892981164,0
68,2,5,38,-0.8116869918599936,-0.8484334693115057,0
68,3,5,36,-0.8116869918599936,-0.8743585586244838,0
68,4,4,31,-0.9141252676075634,-0.9391712819069291,0
68,5,2,25,-1.1190018191027031,-1.0169465498458636,0
68,6,2,24,-1.1190018191027031,-1.0299090945023526,0
68,7,12,77,-0.09461906162700487,-0.3428942277084318,0
68,8,3,26,-1.0165635433551332,-1.0039840051893745,0
68,9,4,33,-0.9141252676075634,-0.913246192593951,0
68,10,5,33,-0.8116869918599936,-0.913246192593951,0
68,11,3,30,-1.0165635433551332,-0.9521338265634183,0
68,12,4,36,-0.9141252676075634,-0.8743585586244838,0
68,13,4,28,-0.9141252676075634,-0.9780589158763964,0
68,14,5,26,-0.8116869918599936,-1.0039840051893745,0
68,15,7,62,-0.606810440364854,-0.5373323975557679,0
68,16,3,28,-1.0165635433551332,-0.9780589158763964,0
68,17,10,97,-0.2994956131221445,-0.08364333457865038,0
68,18,2,18,-1.1190018191027031,-1.107684362441287,0
68,19,7,54,-0.606810440364854,-0.6410327548076805,0
68,20,3,24,-1.0165635433551332,-1.0299090945023526,0
68,21,2,24,-1.1190018191027031,-1.0299090945023526,0
68,22,7,49,-0.606810440364854,-0.7058454780901259,0
68,23,4,34,-0.9141252676075634,-0.900283647937462,0
68,24,6,50,-0.7092487161124238,-0.6928829334336368,0
68,25,4,34,-0.9141252676075634,-0.900283647937462,0
68,26,5,44,-0.8116869918599936,-0.7706582013725712,0
68,27,3,22,-1.0165635433551332,-1.055834183815331,0
68,28,7,54,-0.606810440364854,-0.6410327548076805,0
68,29,6,50,-0.7092487161124238,-0.6928829334336368,0
68,30,5,48,-0.8116869918599936,-0.7188080227466149,0
68,31,5,43,-0.8116869918599936,-0.7836207460290603,0
68,32,10,77,-0.2994956131221445,-0.3428942277084318,0
